UM_ID_UM,REGION_OFC,SUBREG,PROVINCIA,MEDIA_ALTURA_UM_EST,SUMA_DAP_X_UM,AREA_BASAL_UM_HA,VOL_M3_HA,CANTIDAD_IND_VIVOS_UM,CANTIDAD_IND_VIVOS_HA,PORCENTAJE_COB_3,PORCENTAJE_COB_7,PORCENTAJE_COB_TOTAL,PORCENTAJE_COB_ARBUSTIVA,PORCENTAJE_COB_INFERIOR,MEDIA_ALT_TOCONES,MEDIA_DAB_TOCONES,CANTIDAD_TOCONES_X_UM,CANTIDAD_TOCONES_X_HA,REGENERACION_UM,REGENERACION_HA,LONGITUD_GRILLA,LATITUD_GRILLA,LONGITUD_INSTALACION,LATITUD_INSTALACION,ALTITUD,PENDIENTE_CATEGORIA,EXPOSICION,OTBN_CATEGORIA,FECHA_UM_ANIO,FECHA_UM_MES,TIPO_PAISAJE,SALINIDAD_PRESENCIA,INCENDIOS_RASTROS,PASTOREO_PRESENCIA,GANADO_BOVINO,GANADO_OVINO,GANADO_CAPRINO,GANADO_EQUINO,GANADO_OTRO,GANADO_OTRO_TIPO,EROSION_PRESENCIA,EROSION_FISICA_PRESENCIA,EROSION_EOLICA_PRESENCIA,EROSION_HIDRICA_PRESENCIA,PFNM_PRESENCIA_RESUMEN,PFNM_REGISTRO_1,PFNM_REGISTRO_2,PFNM_REGISTRO_3,PFNM_REGISTRO_4,PFNM_REGISTRO_5,FORMAS_HELECHOS,FORMAS_CACTACEAS,FORMAS_EPIFITAS,FORMAS_BRIOFITAS,FORMAS_LIANAS,FORMAS_ORQUIDEAS,FORMAS_GRAMINEAS,FORMAS_OTRAS,Ley_N1_06,Ley_N2_06,PRESENTA_IND_INVENTARIABLE
30122114,ESP,Distrito del Ñandubay,30,6.174,6.9854817,13.2371146992571,130.769522,50,1056.7,78.8732394366197,0,78.8732394366197,0,100,NA,NA,0,0,5,1000,-58.173665,-31.974412,-58.1736666666667,-31.9744444444444,25,sin_pendiente,NA,II,2019,2,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,Bosque de ñandubay-Espinillo con otras especies,SI
30122124,DEL,Delta del Río Paraná,30,6.62727272727273,7.44505505277437,12.1738583788835,72.399543857341,44,645.1,9.85915492957746,49.2957746478873,59.1549295774648,100,0,NA,NA,0,0,15,3000,-58.125462,-32.872932,-58.1254444444444,-32.8729166666667,2,sin_pendiente,NA,sin_categoria,2019,9,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TF,NA,SI
34084009,PCH,Chaco Semiárido,34,5.47894736842105,2.29192360415397,4.36100302017792,24.9791530899909,19,512.3,73.2394366197183,39.4366197183099,73.2394366197183,90.1408450704225,14.0845070422535,NA,NA,0,0,8,1600,-62.256842,-22.588965,-62.25685,-22.5889166666667,286,NA,NA,III,2018,9,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,OTF,NA,SI
34084011,PCH,Chaco Semiárido,34,7.59733333333333,8.3787990420861,17.1970739446004,85.9431347756751,57,1361.1,71.830985915493,61.9718309859155,98.5915492957747,80.2816901408451,8.45070422535211,NA,NA,0,0,15,3000,-62.255868,-22.769554,-62.25585,-22.7695333333333,219,sin_pendiente,NA,II,2018,9,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TF,NA,SI
34084012,PCH,Chaco Semiárido,34,8.14285714285714,1.61159877814862,4.08657060764027,17.0781177958127,7,99.3,25.3521126760563,0,25.3521126760563,77.4647887323944,0,1,22.2,1,10,13,2600,-62.255377,-22.859847,-62.2553833333333,-22.8598166666667,211,sin_pendiente,NA,II,2018,9,llano,presencia,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
34084013,PCH,Chaco Semiárido,34,6.94285714285714,3.57269388231496,6.76350246550913,14.2610023946116,20,346.5,9.85915492957746,25.3521126760563,35.2112676056338,16.9014084507042,16.9014084507042,NA,NA,0,0,14,2800,-62.254884,-22.950138,-62.2549166666667,-22.95015,218,sin_pendiente,NA,sin_categoria,2018,9,llano,ausencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TF,NA,SI
34084014,PCH,Chaco Semiárido,34,4.18888888888889,1.51133853636655,3.63694217568713,10.2659750063409,9,207.2,0,0,0,18.3098591549296,2.8169014084507,NA,NA,0,0,13,2600,-62.254388,-23.040429,-62.2544833333333,-23.0404,200,sin_pendiente,NA,sin_categoria,2018,9,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,asnal,TRUE,FALSE,FALSE,TRUE,Bromelia serra,Bromelia serra,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34084015,PCH,Chaco Semiárido,34,6.86571428571429,6.352757788617,13.8701931408149,52.8440516222007,35,643,42.2535211267606,12.6760563380282,54.9295774647887,59.1549295774648,0,NA,NA,0,0,28,5600,-62.25389,-23.130719,-62.2538666666667,-23.1307166666667,204,sin_pendiente,NA,II,2018,9,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TF,NA,SI
34084016,PCH,Chaco Semiárido,34,5,0.131,0.134782178820636,1.014148594,1,10,0,0,0,73.2394366197183,0,NA,NA,0,0,16,3200,-62.253389,-23.221007,-62.25335,-23.2210333333333,146,sin_pendiente,NA,sin_categoria,2018,9,llano,presencia,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
34084017,PCH,Chaco Semiárido,34,6.20344827586207,4.454,8.68859158965335,39.6068236074908,28,573,59.1549295774648,22.5352112676056,76.056338028169,100,25.3521126760563,NA,NA,0,0,13,2600,-62.252886,-23.311295,-62.2527166666667,-23.3112666666667,200,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,asnal,TRUE,FALSE,FALSE,TRUE,Bromelia serra,Bromelia serra,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34084018,PCH,Chaco Semiárido,34,5.29189189189189,4.6867724604405,8.26030863044521,22.1944609689282,35,848.1,32.3943661971831,8.45070422535211,35.2112676056338,25.3521126760563,98.5915492957747,NA,NA,0,0,15,3000,-62.25238,-23.401581,-62.2523666666667,-23.4015666666667,193,sin_pendiente,NA,III,2018,9,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34084019,PCH,Chaco Semiárido,34,5.83,3.45618239379104,7.92324833273881,28.2669458993934,20,375.8,98.5915492957747,21.1267605633803,98.5915492957747,5.63380281690141,5.63380281690141,NA,NA,0,0,57,11400,-62.251872,-23.491867,-62.2518666666667,-23.4918333333333,187,sin_pendiente,NA,III,2018,9,llano,presencia,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,Bromelia serra_Cactaceae,Bromelia serra,Cactaceae,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
34084020,PCH,Chaco Semiárido,34,7.56666666666667,0.378,0.551609634576726,2.13039725121846,3,59.3,0,11.2676056338028,11.2676056338028,50.7042253521127,0,NA,NA,0,0,38,7600,-62.251361,-23.582151,-62.2513666666667,-23.58215,197,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,asnal,TRUE,FALSE,FALSE,TRUE,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
34084021,PCH,Chaco Semiárido,34,6.88888888888889,1.92134035858723,4.83338035285423,26.6485071595038,9,177.9,11.2676056338028,25.3521126760563,36.6197183098592,83.0985915492958,NA,NA,NA,0,0,33,6600,-62.250848,-23.672435,-62.2508333333333,-23.67245,NA,sin_pendiente,NA,III,2018,9,llano,presencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34084022,PCH,Chaco Semiárido,34,6.790625,5.65731252331065,14.4371302917893,71.7124176954484,32,642.3,28.169014084507,50.7042253521127,70.4225352112676,78.8732394366197,2.8169014084507,NA,NA,0,0,50,10000,-62.250332,-23.762717,-62.25035,-23.76275,193,NA,NA,III,2018,9,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI
34084023,PCH,Chaco Semiárido,34,5.81212121212121,4.77153722061816,10.1413021244842,64.9842874540364,33,798.8,39.4366197183099,46.4788732394366,49.2957746478873,49.2957746478873,NA,NA,NA,0,0,50,10000,-62.249813,-23.852998,-62.24985,-23.8530166666667,188,NA,NA,III,2018,8,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TF,NA,SI
34084024,PCH,Chaco Semiárido,34,6.90714285714286,3.91673629049476,6.65720385064154,40.5659490994508,28,573,94.3661971830986,NA,94.3661971830986,21.1267605633803,16.9014084507042,NA,NA,0,0,28,5600,-62.249292,-23.943278,-62.2493166666667,-23.9433,194,sin_pendiente,NA,III,2018,9,llano,presencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI
34084025,PCH,Chaco Semiárido,34,7.02432432432432,6.57492700892008,11.21861417128,38.5159870097179,36,506.5,52.112676056338,63.3802816901408,78.8732394366197,8.45070422535211,0,NA,NA,0,0,20,4000,-62.248769,-24.033557,-62.24875,-24.0335333333333,194,sin_pendiente,NA,sin_categoria,2018,9,llano,presencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
34084026,PCH,Chaco Semiárido,34,9.50909090909091,3.11792646196179,8.11730207621675,30.8891115752958,11,110,23.943661971831,74.6478873239437,7.6056338028169,70.4225352112676,0,NA,NA,0,0,7,1400,-62.248243,-24.123836,-62.2482666666667,-24.1238166666667,195,sin_pendiente,NA,III,2018,9,llano,presencia fuerte,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TF,NA,SI
34085011,PCH,Chaco Semiárido,34,4.89285714285714,2.70454801819829,4.6177283169625,35.73343735822,28,807.4,95.7746478873239,16.9014084507042,95.7746478873239,40.8450704225352,0,NA,NA,0,0,20,4000,-62.158502,-22.76907,-62.1584,-22.7691,224,sin_pendiente,NA,III,2018,9,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,OTF,NA,SI
34085014,PCH,Chaco Semiárido,34,5.14313725490196,7.24496235185934,11.0261392351901,24.799177229358,51,803,90.1408450704225,0,90.1408450704225,22.5352112676056,0,NA,NA,0,0,17,3400,-62.156829,-23.039939,-62.1568333333333,-23.0399833333333,202,sin_pendiente,NA,II,2018,9,llano,presencia,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TF,NA,SI
34085015,PCH,Chaco Semiárido,34,4.17272727272727,2.166,3.28483655514324,22.7079152720971,22,571.6,0,12.6760563380282,12.6760563380282,100,26.7605633802817,NA,NA,0,0,24,4800,-62.156266,-23.130227,-62.1563,-23.1302166666667,214,sin_pendiente,NA,II,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34085016,PCH,Chaco Semiárido,34,5.52820512820513,4.99586506727881,12.9680435769331,63.069274943005,39,1210.4,46.4788732394366,0,46.4788732394366,70.4225352112676,9.85915492957746,NA,NA,0,0,34,6800,-62.1557,-23.220513,-62.1557,-23.2205,198,sin_pendiente,NA,II,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TF,NA,SI
34085017,PCH,Chaco Semiárido,34,6.628,3.777499971589,7.69673659644178,35.4890575049395,25,601.6,5.63380281690141,22.5352112676056,28.169014084507,22.5352112676056,0,37.5,35.95,2,20,18,3600,-62.155131,-23.310798,-62.1552,-23.3108,204,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,asnal,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TF,NA,SI
34085018,PCH,Chaco Semiárido,34,5.45833333333333,5.61684884954532,13.2886775862113,60.6925068363068,36,916.7,76.056338028169,11.2676056338028,77.4647887323944,57.7464788732394,0,NA,NA,0,0,43,8600,-62.154559,-23.401083,-62.1545166666667,-23.40105,203,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,Bromelia serra,Bromelia serra,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34085019,PCH,Chaco Semiárido,34,5.46041666666667,5.40763751565888,9.27754729959871,41.9196353970203,48,1241.8,100,11.2676056338028,100,30.9859154929577,0,NA,NA,0,0,21,4200,-62.153984,-23.491366,-62.15405,-23.4913,206,sin_pendiente,NA,III,2018,9,llano,presencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
34085020,PCH,Chaco Semiárido,34,6.3475,5.8983939960024,10.8769800288292,57.8871281656948,40,810.2,73.2394366197183,22.5352112676056,76.056338028169,5.63380281690141,0,NA,NA,0,0,32,6400,-62.153406,-23.581648,-62.15335,-23.5817,197,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34085021,PCH,Chaco Semiárido,34,6.93947368421053,6.25852243047469,14.5434474420535,46.5144120784198,37,663,9.85915492957746,28.169014084507,36.6197183098592,61.9718309859155,0,NA,NA,0,0,41,8200,-62.152826,-23.67193,-62.1528166666667,-23.6719444444444,NA,sin_pendiente,NA,III,2018,9,llano,presencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34085022,PCH,Chaco Semiárido,34,6.33888888888889,6.34561105661596,16.8555498364324,84.0077757040654,36,799.5,69.0140845070423,64.7887323943662,98.5915492957747,5.63380281690141,NA,NA,NA,0,0,26,5200,-62.152242,-23.76221,-62.1522833333333,-23.7621833333333,NA,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34085023,PCH,Chaco Semiárido,34,5.83703703703704,4.81456980267522,8.85756811955272,42.8053914917456,26,465.1,30.9859154929577,39.4366197183099,64.7887323943662,100,NA,NA,NA,0,0,44,8800,-62.151656,-23.852489,-62.1516666666667,-23.8525,185,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI
34085024,PCH,Chaco Semiárido,34,6.63333333333333,4.79758184044823,7.84125001558654,37.0833935232549,30,475.8,9.85915492957746,70.4225352112676,80.2816901408451,83.0985915492958,0,NA,NA,0,0,19,3800,-62.151067,-23.942767,-62.1510166666667,-23.9427833333333,123,sin_pendiente,NA,III,2018,9,llano,presencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
34085025,PCH,Chaco Semiárido,34,6.20645161290323,4.59010477835414,10.3520634860125,49.7336675176582,31,837.4,46.4788732394366,22.5352112676056,66.1971830985916,50.7042253521127,0,NA,NA,0,0,7,1400,-62.150475,-24.033044,-62.1504666666667,-24.0330666666667,0,sin_pendiente,NA,III,2018,9,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
